loss,accuracy,val_loss,val_accuracy,lr
0.5188494324684143,0.7919092178344727,0.4529338479042053,0.8119750618934631,0.001
0.4328470230102539,0.8172630667686462,0.6445068717002869,0.8135349154472351,0.001
0.4062769114971161,0.8269259333610535,0.4062316119670868,0.8403527736663818,0.001
0.3840841054916382,0.8349339365959167,0.3919844627380371,0.8341732621192932,0.001
0.3709043264389038,0.8376230001449585,0.3875266909599304,0.807655394077301,0.001
0.3582901656627655,0.8445672392845154,0.6237415671348572,0.7575594186782837,0.001
0.3374505639076233,0.8541709780693054,1.1688506603240967,0.7594192624092102,0.001
0.3233267068862915,0.864808976650238,1.1210510730743408,0.7607991099357605,0.001
0.3008480966091156,0.8814160227775574,0.6726449131965637,0.843892514705658,0.001
0.292770117521286,0.8867645859718323,0.7366756200790405,0.8389129042625427,0.001
0.28566163778305054,0.8872078061103821,0.8863316178321838,0.8181545734405518,0.001
0.27990734577178955,0.890133261680603,0.3485666513442993,0.8469522595405579,0.001
0.2785016596317291,0.8898968696594238,0.9154491424560547,0.7775977849960327,0.001
0.26985254883766174,0.8958955407142639,1.8196666240692139,0.7466402649879456,0.001
0.2628531754016876,0.8985549807548523,1.842873215675354,0.7691384553909302,0.001
0.26388612389564514,0.8978753685951233,0.2736338973045349,0.8966282606124878,0.001
0.2543776035308838,0.903755784034729,0.2922119200229645,0.8649507761001587,0.001
0.25282523036003113,0.9013031721115112,0.3043127954006195,0.8510919213294983,0.001
0.24741388857364655,0.9048196077346802,0.8990005850791931,0.8446124196052551,0.001
0.24435454607009888,0.9050559997558594,1.3164279460906982,0.8578113913536072,0.001
0.24133561551570892,0.9070653915405273,0.6665868759155273,0.8642308712005615,0.001
0.2337200939655304,0.9098726511001587,0.2484995275735855,0.9087473154067993,0.001
0.23074392974376678,0.9094293713569641,1.0077259540557861,0.7813174724578857,0.001
0.2179269939661026,0.9174374341964722,1.416308045387268,0.7807175517082214,0.001
0.21748341619968414,0.9164031744003296,0.5652677416801453,0.8599112033843994,0.001
0.21062105894088745,0.9198605418205261,0.9282488822937012,0.7819774150848389,0.001
0.2113124430179596,0.9196536540985107,1.1080206632614136,0.7616390585899353,0.001
0.2036908119916916,0.9229336977005005,0.6106905341148376,0.8687905073165894,0.001
0.20432688295841217,0.9214562177658081,0.5050398707389832,0.8442524671554565,0.001
0.19965997338294983,0.9235542416572571,0.5992587208747864,0.7953563928604126,0.001
0.19169361889362335,0.9261842370033264,0.3498327136039734,0.8641108870506287,0.001
0.19412411749362946,0.9261842370033264,0.9063459038734436,0.8699303865432739,0.001
0.19146756827831268,0.927809476852417,0.9153949618339539,0.787077009677887,0.001
0.1860310435295105,0.9290801286697388,0.34629562497138977,0.8686705231666565,0.001
0.1856912076473236,0.9296415448188782,0.788370668888092,0.8157547116279602,0.001
0.18750429153442383,0.9282822608947754,0.5492861270904541,0.8663907051086426,0.001
0.18704593181610107,0.9280163049697876,0.35724160075187683,0.8704703450202942,0.001
0.17991623282432556,0.9307053685188293,0.6931039094924927,0.7871970534324646,0.001
0.18200717866420746,0.9309417605400085,0.5625005960464478,0.8737701177597046,0.001
0.17184558510780334,0.9353151321411133,0.33935004472732544,0.8435325026512146,0.001
0.1767437607049942,0.9323896765708923,0.41631007194519043,0.8727501630783081,0.001
0.16958798468112946,0.9350196719169617,0.3461694121360779,0.878689706325531,0.001
0.16474972665309906,0.9378859996795654,0.3174995183944702,0.8692704439163208,0.001
0.1688748300075531,0.9352856278419495,0.7909402251243591,0.872870147228241,0.001
0.16792069375514984,0.9371472597122192,1.0780657529830933,0.818694531917572,0.001
0.16895341873168945,0.9372654557228088,0.7268170714378357,0.8738300800323486,0.001
0.16287246346473694,0.9391566514968872,0.6980845332145691,0.8219942450523376,0.001
0.16153790056705475,0.9392452836036682,0.28587380051612854,0.8710103034973145,0.001
0.15500672161579132,0.9411364793777466,1.1275675296783447,0.8738300800323486,0.001
0.15600556135177612,0.941018283367157,0.3045177459716797,0.8443724513053894,0.001
0.1546681672334671,0.9417865872383118,0.47631630301475525,0.8445524573326111,0.001
0.15433888137340546,0.9427322149276733,0.3582117259502411,0.8549315929412842,0.001
0.15372657775878906,0.9424662590026855,0.7692656517028809,0.7913966774940491,0.001
0.14746128022670746,0.9458940625190735,0.3954595625400543,0.8636308908462524,0.001
0.15356308221817017,0.9414910674095154,0.8601668477058411,0.8008159399032593,0.001
0.14525973796844482,0.9471351504325867,0.3534354269504547,0.8231341242790222,0.001
0.14911186695098877,0.9444460868835449,0.9844468235969543,0.7970362305641174,0.001
0.14104746282100677,0.9476965665817261,0.300568550825119,0.8747300505638123,0.001
0.13964404165744781,0.9474897384643555,0.44629961252212524,0.8851091861724854,0.001
0.1419704258441925,0.9453325867652893,0.5622696280479431,0.8432925343513489,0.001
0.1422892063856125,0.9472533464431763,0.6656337380409241,0.7929565906524658,0.001
0.13878826797008514,0.9480807185173035,0.33766913414001465,0.8729901313781738,0.001
0.13087111711502075,0.9510061740875244,0.5395035147666931,0.8516918420791626,0.001
0.1367754340171814,0.9477261304855347,0.9360312223434448,0.7985361218452454,0.001
0.13722197711467743,0.9485830664634705,0.34138405323028564,0.8703503608703613,0.001
0.1308281421661377,0.9515971541404724,0.2639878988265991,0.9206863641738892,0.001
0.13192598521709442,0.9486717581748962,1.7389127016067505,0.7668586373329163,0.001
0.12798045575618744,0.9510061740875244,0.6756550669670105,0.8614710569381714,0.001
0.1299058347940445,0.9496468901634216,0.5665954351425171,0.8168946504592896,0.001
0.12909770011901855,0.9522768259048462,0.5294333100318909,0.802615761756897,0.001
0.12479527294635773,0.9531633257865906,0.5122376084327698,0.865490734577179,0.001
0.12386997044086456,0.9524836540222168,0.9349704384803772,0.7901368141174316,0.001
0.1274273693561554,0.9515971541404724,1.0179457664489746,0.8781497478485107,0.001
0.12888598442077637,0.951213002204895,0.3027733564376831,0.8797696232795715,0.001
0.12227651476860046,0.9540202617645264,0.5545973777770996,0.879469633102417,0.001
0.1168583557009697,0.9557341933250427,0.5906273722648621,0.8510919213294983,0.001
0.11927571147680283,0.9544930458068848,0.6545169949531555,0.8756899237632751,0.001
0.11629201471805573,0.9560887813568115,0.8296486139297485,0.8551115989685059,0.001
0.12005322426557541,0.9555864334106445,1.273221492767334,0.8500719666481018,0.001
0.11189378052949905,0.9577435851097107,0.9070053100585938,0.8690904974937439,0.001
0.11554649472236633,0.9567683935165405,0.4322318434715271,0.8685505390167236,0.001
0.1125645786523819,0.9579799771308899,0.7081477642059326,0.8674706220626831,0.001
0.11234234273433685,0.9570639133453369,0.5259552597999573,0.8484521508216858,0.001
0.11809895932674408,0.9549363255500793,0.8702408671379089,0.8531317710876465,0.001
0.11109092831611633,0.9582459330558777,2.600776433944702,0.7826973795890808,0.001
0.10930316150188446,0.9573889374732971,1.9074490070343018,0.7827574014663696,0.001
0.10613100975751877,0.9593688249588013,0.33399757742881775,0.8809095025062561,0.001
0.11381618678569794,0.9561774134635925,1.141663908958435,0.7919966578483582,0.001
0.11149708926677704,0.9568570852279663,2.07653546333313,0.875029981136322,0.001
0.10544972121715546,0.9601075649261475,0.37612593173980713,0.8840292692184448,0.001
0.10893631726503372,0.9587482810020447,0.7538992762565613,0.8805495500564575,0.001
0.1054779589176178,0.9606690406799316,1.4345808029174805,0.8515118956565857,0.001
0.10483086109161377,0.9599007368087769,0.5851854085922241,0.8453923463821411,0.001
0.10326945781707764,0.9609349370002747,0.4644817113876343,0.8683105111122131,0.001
0.10050241649150848,0.9612600207328796,0.715912938117981,0.8467122912406921,0.001
0.10230772942304611,0.9606985449790955,0.3881596326828003,0.8993280529975891,0.001
0.1008649617433548,0.9621169567108154,1.0154249668121338,0.8048356175422668,0.001
0.09921585768461227,0.9615850448608398,0.929080069065094,0.8793496489524841,0.001
0.09825746715068817,0.9617032408714294,0.39015501737594604,0.891288697719574,0.001
0.10287536680698395,0.960137128829956,1.3713971376419067,0.781797468662262,0.001
0.09314977377653122,0.9632989764213562,0.510297417640686,0.8812094926834106,0.001
0.09128140658140182,0.9641263484954834,0.8155168294906616,0.8798896074295044,0.001
0.09610996395349503,0.9629738926887512,1.9159116744995117,0.8577513694763184,0.001
0.09383130073547363,0.9632989764213562,0.6519485116004944,0.8282337188720703,0.001
0.0910133421421051,0.9651014804840088,0.8931554555892944,0.8780297636985779,0.001
0.09182751923799515,0.9660175442695618,0.4387127459049225,0.8666906356811523,0.001
0.09237036108970642,0.9642741084098816,0.9562811255455017,0.8560115098953247,0.001
0.09329450130462646,0.9635353684425354,0.29747864603996277,0.9249460101127625,0.001
0.087721087038517,0.965751588344574,1.159583330154419,0.8424525856971741,0.001
0.08761109411716461,0.966253936290741,0.6736124157905579,0.865490734577179,0.001
0.08597228676080704,0.966756284236908,1.486338496208191,0.8429325819015503,0.001
0.09062831103801727,0.9649242162704468,0.7198178172111511,0.8611711263656616,0.001
0.0838414877653122,0.9668449759483337,0.7115959525108337,0.8810295462608337,0.001
0.08417034894227982,0.9674950242042542,0.9703765511512756,0.8442524671554565,0.001
0.08411607146263123,0.966756284236908,0.7853050827980042,0.8789296746253967,0.001
0.08551053702831268,0.9674063920974731,2.007291555404663,0.8269138336181641,0.001
0.08501677215099335,0.9671108722686768,2.141580581665039,0.8413726687431335,0.001
0.0799812376499176,0.9693567156791687,0.8538302779197693,0.8834893107414246,0.001
0.07930614054203033,0.9698885679244995,2.9028985500335693,0.8122749924659729,0.001
0.07906801998615265,0.9693567156791687,0.38958051800727844,0.879469633102417,0.001
0.08243191242218018,0.9692680239677429,0.7915512919425964,0.7997960448265076,0.001
0.08348765969276428,0.9677905440330505,0.7149176597595215,0.8691504597663879,0.001
0.08060849457979202,0.9686770439147949,0.5044127106666565,0.8144948482513428,0.001
0.07754933834075928,0.9709228277206421,0.5507153272628784,0.8778497576713562,0.001
0.07728663086891174,0.9700363278388977,1.1721582412719727,0.8332133293151855,0.001
0.07571125775575638,0.9710705876350403,1.5295132398605347,0.803995668888092,0.001
0.08307691663503647,0.9691203236579895,0.8945969343185425,0.8998079895973206,0.001
0.08482950180768967,0.9676427841186523,2.2504007816314697,0.8769498467445374,0.001
0.07653510570526123,0.9704204797744751,0.430883526802063,0.8689104914665222,0.001
0.07033394277095795,0.9727845191955566,1.1216241121292114,0.8828293681144714,0.001
0.076003797352314,0.9710115194320679,1.7258915901184082,0.8337532877922058,0.001
0.08013394474983215,0.9692089557647705,1.5058478116989136,0.8063954710960388,0.001
0.07963977754116058,0.9695339798927307,0.7585371732711792,0.8711903095245361,0.001
0.06935907900333405,0.9725480675697327,0.5576512813568115,0.866870641708374,0.001
0.07558281719684601,0.9706568717956543,0.8401259183883667,0.8241540789604187,0.001
0.07217517495155334,0.9713365435600281,0.6208372712135315,0.8699904084205627,0.001
0.06806166470050812,0.9733163714408875,0.7656936645507812,0.8655507564544678,0.001
0.06990240514278412,0.9722230434417725,3.164803981781006,0.8345332145690918,0.001
0.07410366088151932,0.9716320633888245,3.1179182529449463,0.7961962819099426,0.001
0.07258777320384979,0.9709819555282593,1.2085654735565186,0.8144948482513428,0.001
0.06855713576078415,0.973759651184082,1.909783124923706,0.878689706325531,0.001
0.06674003601074219,0.974173367023468,2.571741819381714,0.8324934244155884,0.001
0.0746026486158371,0.9709819555282593,3.7588398456573486,0.8033357262611389,0.001
0.07228387147188187,0.9721344113349915,1.8211253881454468,0.8050156235694885,0.001
0.07024481892585754,0.9726367592811584,0.5762677788734436,0.8414926528930664,0.001
0.06906997412443161,0.9739960432052612,0.8727095723152161,0.8437125086784363,0.001
0.06754327565431595,0.973848283290863,2.7408342361450195,0.8063954710960388,0.001
0.06815418601036072,0.9732277393341064,2.2668070793151855,0.8283537030220032,0.001
0.06349238008260727,0.974764347076416,0.2885674238204956,0.9048476219177246,0.001
0.06505396217107773,0.9744688272476196,1.8497698307037354,0.8436524868011475,0.001
0.06583164632320404,0.9752075672149658,2.6460280418395996,0.8514518737792969,0.001
0.06741099804639816,0.973434567451477,1.2791168689727783,0.8316534757614136,0.001
0.06296098232269287,0.976271390914917,1.7116912603378296,0.8132349252700806,0.001
0.05844532325863838,0.9768919348716736,0.562701940536499,0.8706503510475159,0.001
0.06482048332691193,0.974941611289978,1.4057643413543701,0.8804295659065247,0.001
0.07071524858474731,0.9726958274841309,0.7182456254959106,0.822414219379425,0.001
0.06013358011841774,0.9771283268928528,0.6110123991966248,0.868370532989502,0.001
0.06121663376688957,0.9762418270111084,4.99074649810791,0.8507919311523438,0.001
0.06470488756895065,0.975178062915802,3.8780295848846436,0.8665706515312195,0.001
0.06521309912204742,0.9743210673332214,2.773036003112793,0.8807895183563232,0.001
0.06184777244925499,0.9762418270111084,0.9656267166137695,0.82769376039505,0.001
0.06041618809103966,0.9761531949043274,1.2393124103546143,0.8796496391296387,0.001
0.06613165140151978,0.9744688272476196,0.7877609133720398,0.8864890933036804,0.001
0.06139373779296875,0.9762418270111084,0.6581743359565735,0.8870290517807007,0.001
0.06613759696483612,0.9747052192687988,0.38609007000923157,0.8704703450202942,0.001
0.05792054533958435,0.9777193069458008,1.0001496076583862,0.8881689310073853,0.001
0.059638407081365585,0.9768033027648926,3.7632787227630615,0.8118550777435303,0.001
0.05983594432473183,0.977689802646637,3.947619915008545,0.798716127872467,0.001
0.06753280758857727,0.9734050631523132,6.4143171310424805,0.7933165431022644,0.001
0.06124052032828331,0.97718745470047,1.7785608768463135,0.8549315929412842,0.001
0.0572623647749424,0.9774534106254578,1.0908674001693726,0.8210943341255188,0.001
0.059035833925008774,0.9766259789466858,0.5365443825721741,0.8729901313781738,0.001
0.05448246747255325,0.9791377186775208,2.9453792572021484,0.8111950755119324,0.001
0.0560828372836113,0.9776306748390198,1.529651165008545,0.815814733505249,0.001
0.0585799403488636,0.9765373468399048,2.324331045150757,0.881629467010498,0.001
0.06329722702503204,0.9761531949043274,0.9429993033409119,0.8681305646896362,0.001
0.05542035400867462,0.9786649346351624,1.5216991901397705,0.8371130228042603,0.001
0.05762603506445885,0.978192150592804,0.45408889651298523,0.8743100762367249,0.001
0.05721511319279671,0.9789604544639587,0.8029129505157471,0.8345932364463806,0.001
0.056211959570646286,0.9781034588813782,0.5646522641181946,0.8669906258583069,0.001
0.05276094749569893,0.9791672825813293,1.762042760848999,0.8536117076873779,0.001
0.05739627033472061,0.978280782699585,0.63081955909729,0.866090714931488,0.001
0.055833809077739716,0.9796400666236877,1.6061580181121826,0.8735901117324829,0.001
0.057129938155412674,0.9780739545822144,1.5072381496429443,0.8647708296775818,0.001
0.058107051998376846,0.9780148267745972,1.6071527004241943,0.8379529714584351,0.001
0.052813686430454254,0.9804083704948425,0.4390959143638611,0.9037076830863953,0.001
0.05424639955163002,0.9794628024101257,0.3028714656829834,0.9185265302658081,0.001
0.055808182805776596,0.9793741106987,0.6423690915107727,0.8827093839645386,0.001
0.05812622979283333,0.9788126945495605,1.273904800415039,0.8613510727882385,0.001
0.05396347865462303,0.9789013266563416,3.013540506362915,0.8119150400161743,0.001
0.05113430321216583,0.9807038903236389,7.8827009201049805,0.8050156235694885,0.001
0.053330689668655396,0.9795514345169067,4.771549224853516,0.8060355186462402,0.001
0.05645306780934334,0.9797582626342773,2.4182140827178955,0.8644708395004272,0.001
0.052929993718862534,0.9791081547737122,2.0927627086639404,0.8022558093070984,0.001
0.05231587216258049,0.9801129102706909,2.264435291290283,0.8479721546173096,0.001
0.052338000386953354,0.9802015423774719,0.8804375529289246,0.8526517748832703,0.001
0.053397566080093384,0.9802311062812805,0.9748523235321045,0.8154547810554504,0.001
0.050911106169223785,0.9800242185592651,1.0841727256774902,0.8656707406044006,0.001
0.04880054295063019,0.9816790223121643,2.2425150871276855,0.8059155344963074,0.001
0.05219557136297226,0.9800833463668823,0.5295081734657288,0.8830093741416931,0.001
0.0524459071457386,0.9802901744842529,4.9970927238464355,0.8111950755119324,0.001
0.047759972512722015,0.9818267822265625,3.9610414505004883,0.8426926136016846,0.001
0.051208432763814926,0.9807334542274475,0.4009914994239807,0.8804895877838135,0.001
0.049566805362701416,0.9810289144515991,1.6535435914993286,0.8777897953987122,0.001
0.04723680764436722,0.9812653064727783,0.525983452796936,0.8603911399841309,0.001
0.04803512245416641,0.9809993505477905,5.4241943359375,0.8842092752456665,0.001
0.05198481306433678,0.9802015423774719,1.0567950010299683,0.906107485294342,0.001
0.05079533904790878,0.9805856943130493,1.2254745960235596,0.828413724899292,0.001
