loss,accuracy,val_loss,val_accuracy,lr
1.5187478065490723,0.4501972794532776,1.2313320636749268,0.6040065288543701,0.001
1.2708113193511963,0.5671253800392151,1.104710578918457,0.6345596313476562,0.001
1.1635668277740479,0.5940236449241638,1.0430662631988525,0.6411112546920776,0.001
1.1015748977661133,0.6095659732818604,1.0057718753814697,0.6454579830169678,0.001
1.0460278987884521,0.6243864893913269,0.9779407382011414,0.6545293927192688,0.001
1.003831386566162,0.6373303532600403,0.9575585722923279,0.6644827723503113,0.001
0.9657816886901855,0.6483014225959778,0.9520187973976135,0.6690185070037842,0.001
0.9215759634971619,0.6632181406021118,0.9491567611694336,0.6727352738380432,0.001
0.9063894748687744,0.6675007343292236,0.9454485177993774,0.6778379678726196,0.001
0.8776078820228577,0.6788567304611206,0.9386668801307678,0.683444619178772,0.001
0.8513456583023071,0.6883841753005981,0.9327285289764404,0.6883583068847656,0.001
0.8326245546340942,0.6933403611183167,0.9280436635017395,0.6946579217910767,0.001
0.8158767819404602,0.7048888206481934,0.9300341010093689,0.6966108083724976,0.001
0.8028859496116638,0.7063323855400085,0.9285916090011597,0.6991936564445496,0.001
0.7876912951469421,0.712587833404541,0.9227254986763,0.7023434638977051,0.001
0.7797919511795044,0.7169184684753418,0.9207861423492432,0.7052412629127502,0.001
0.7639126181602478,0.7210566997528076,0.9167208671569824,0.7087060809135437,0.001
0.7473560571670532,0.7253873348236084,0.914411187171936,0.7104069590568542,0.001
0.738140344619751,0.7306804060935974,0.9112673997879028,0.710595965385437,0.001
0.731959342956543,0.7302473187446594,0.9109416007995605,0.71223384141922,0.001
0.7212698459625244,0.7399672865867615,0.9087427854537964,0.714312732219696,0.001
0.7132723331451416,0.7383793592453003,0.9081287980079651,0.7158246040344238,0.001
0.7064951062202454,0.7376094460487366,0.902337908744812,0.7194153666496277,0.001
0.7008755207061768,0.7437686324119568,0.9029893279075623,0.721305251121521,0.001
0.6944885849952698,0.7445866465568542,0.9041253924369812,0.7233211398124695,0.001
0.6857491135597229,0.7480993270874023,0.8989259600639343,0.7246440649032593,0.001
0.6772733330726624,0.7513232827186584,0.9007007479667664,0.7254630327224731,0.001
0.6767904162406921,0.7498797178268433,0.9017574191093445,0.7259669899940491,0.001
0.6640197038650513,0.7567125558853149,0.8980894684791565,0.7279828786849976,0.001
0.6628904342651367,0.7567606568336487,0.8976973295211792,0.7298097610473633,0.001
0.6637362837791443,0.755220890045166,0.8991764783859253,0.7303137183189392,0.001
0.6528511047363281,0.7577230334281921,0.9007622003555298,0.730187714099884,0.001
0.6514877676963806,0.761283814907074,0.8999897837638855,0.7307546734809875,0.001
0.6513091325759888,0.7594071626663208,0.900528609752655,0.7311956882476807,0.001
0.638007402420044,0.7631123065948486,0.9062488675117493,0.7297467589378357,0.001
0.6356936693191528,0.7656626105308533,0.9029322266578674,0.73069167137146,0.001
0.6357029676437378,0.7666730880737305,0.9036267995834351,0.729998767375946,0.001
0.6361238956451416,0.7638340592384338,0.9032273888587952,0.7293688058853149,0.001
0.6258077025413513,0.7672504782676697,0.9020362496376038,0.7300617098808289,0.001
0.6299229860305786,0.7644596099853516,0.9087151288986206,0.7291797995567322,0.001
0.6222206354141235,0.7686459422111511,0.9047632813453674,0.729998767375946,0.001
0.6267293691635132,0.7682610154151917,0.9000274538993835,0.7311956882476807,0.001
0.6126343011856079,0.7727360129356384,0.9066036343574524,0.7303137183189392,0.001
0.6129592061042786,0.7675392031669617,0.9111706018447876,0.7288647890090942,0.001
0.6160820126533508,0.7691271305084229,0.9104027152061462,0.7291167974472046,0.001
0.6131772994995117,0.771003782749176,0.9073944687843323,0.7295577526092529,0.001
0.6080607771873474,0.7735059261322021,0.9099164009094238,0.7289277911186218,0.001
0.6073097586631775,0.7752382159233093,0.9106259346008301,0.7285498380661011,0.001
0.6046321988105774,0.7730728387832642,0.9107683897018433,0.7293688058853149,0.001
0.6026585698127747,0.776633620262146,0.9122792482376099,0.7291797995567322,0.001
0.6024098992347717,0.7785583734512329,0.911258339881897,0.7296837568283081,0.001
0.5956385135650635,0.7792801260948181,0.9128907918930054,0.7292428016662598,0.001
