loss,accuracy,val_loss,val_accuracy
0.5589258670806885,0.7939562797546387,1.0808649063110352,0.7433539032936096
0.4571678936481476,0.8335097432136536,1.4258975982666016,0.7480156421661377
0.40970757603645325,0.849966287612915,1.8322066068649292,0.7486456036567688
0.3803195357322693,0.8615629076957703,1.6968269348144531,0.7652765512466431
0.35902270674705505,0.866615355014801,1.9016852378845215,0.7257779836654663
0.33976107835769653,0.8751323223114014,1.9958908557891846,0.7347234487533569
0.3211583197116852,0.8818688988685608,2.1494321823120117,0.7377472519874573
0.3083091378211975,0.887883722782135,2.233013391494751,0.7275418639183044
0.2953411936759949,0.8912520408630371,2.229139566421509,0.7340304851531982
0.28607845306396484,0.8951977491378784,2.2803120613098145,0.7401410937309265
0.2755796015262604,0.9004427194595337,2.3446946144104004,0.7406450510025024
0.2641890347003937,0.903810977935791,2.5199272632598877,0.754126250743866
0.2572685182094574,0.9066981077194214,2.508178234100342,0.7448658347129822
0.2478095293045044,0.9097777009010315,2.5270285606384277,0.7419049739837646
0.24190069735050201,0.9115099310874939,2.6541237831115723,0.7362353801727295
0.23338019847869873,0.9155519008636475,2.8769679069519043,0.7342824935913086
0.22625134885311127,0.9188721179962158,2.7228453159332275,0.7506614327430725
0.22050981223583221,0.9201231598854065,2.8037848472595215,0.7480156421661377
0.21537502110004425,0.9229140877723694,2.8573105335235596,0.7339044809341431
0.20757563412189484,0.9256086945533752,3.004082679748535,0.7357943654060364
0.20522980391979218,0.9268597960472107,2.9734628200531006,0.7628827095031738
0.19856710731983185,0.9284477233886719,3.0035345554351807,0.7407710552215576
0.19231876730918884,0.9321047067642212,2.9765379428863525,0.7371172904968262
0.18963918089866638,0.9337407350540161,3.087369441986084,0.7495275139808655
0.18440832197666168,0.9348955750465393,3.22717547416687,0.7494645118713379
0.17974618077278137,0.9358579516410828,3.2092905044555664,0.745873749256134
0.17505429685115814,0.9400923848152161,3.2654614448547363,0.7385032176971436
0.17099648714065552,0.9398518204689026,3.215855121612549,0.7451177835464478
0.16715651750564575,0.941728413105011,3.301645040512085,0.7637646198272705
0.1636391431093216,0.9434607028961182,3.3829140663146973,0.729053795337677
0.16172443330287933,0.941728413105011,3.579192638397217,0.7226911783218384
0.15738174319267273,0.946155309677124,3.4744019508361816,0.7339044809341431
0.15351976454257965,0.9463477730751038,3.5125467777252197,0.7349754571914673
0.15055863559246063,0.9482244253158569,3.553210496902466,0.7493385672569275
0.14853622019290924,0.9482725262641907,3.5036509037017822,0.7454957962036133
0.14463764429092407,0.9501491785049438,3.753178834915161,0.7350383996963501
0.1431388258934021,0.9511115550994873,3.5233867168426514,0.7550081610679626
0.1388949751853943,0.9524107575416565,3.6048736572265625,0.7332115173339844
0.13805526494979858,0.9529881477355957,3.6066555976867676,0.7449918389320374
0.13511134684085846,0.9544317126274109,3.717015504837036,0.7472596764564514
0.1310957968235016,0.9565489292144775,3.7728774547576904,0.7381252646446228
0.12956519424915314,0.9565008282661438,3.7545487880706787,0.7418420314788818
0.12893891334533691,0.9578962326049805,3.8947391510009766,0.7396371364593506
0.12557430565357208,0.9582330584526062,3.924132823944092,0.7343454957008362
0.1224871352314949,0.9592916965484619,3.9330313205718994,0.7352904081344604
0.11990528553724289,0.9611682891845703,3.858187437057495,0.7485195994377136
0.11951117217540741,0.9607833623886108,4.062839984893799,0.7532442808151245
