loss,accuracy,val_loss,val_accuracy
0.48747801780700684,0.8162619471549988,1.0900604724884033,0.7300757169723511
0.3725622296333313,0.8595258593559265,1.5487242937088013,0.732119619846344
0.3303394913673401,0.8754905462265015,1.934311032295227,0.7359763979911804
0.30365246534347534,0.886135458946228,2.12583327293396,0.7244060635566711
0.2833031415939331,0.8937809467315674,2.4247255325317383,0.7234261631965637
0.2672024071216583,0.9004105925559998,2.3073713779449463,0.7383422255516052
0.25419318675994873,0.9053240418434143,2.702436685562134,0.7232301831245422
0.24335403740406036,0.9096921682357788,2.7198712825775146,0.7276678681373596
0.2342250496149063,0.913135290145874,2.983703136444092,0.7330785393714905
0.2256874293088913,0.9168564677238464,3.0745108127593994,0.7271289229393005
0.21862581372261047,0.9198665618896484,3.2689151763916016,0.7255330085754395
0.21281521022319794,0.9221067428588867,3.3552072048187256,0.7249730229377747
0.20656545460224152,0.9244645237922668,3.290203332901001,0.7286407947540283
0.2014363557100296,0.9266085028648376,3.418036699295044,0.7272478938102722
0.19703328609466553,0.9282552003860474,3.793661594390869,0.7280738353729248
0.19252853095531464,0.9302067160606384,3.7775704860687256,0.7291027903556824
0.18850219249725342,0.9318962097167969,3.9239273071289062,0.7252670526504517
0.18475180864334106,0.9333023428916931,4.1442060470581055,0.7249730229377747
0.18129588663578033,0.9345106482505798,4.0965471267700195,0.7265899777412415
0.1783245950937271,0.9357189536094666,4.1739044189453125,0.7270939350128174
0.1752440482378006,0.9370502233505249,4.164658546447754,0.7239931225776672
0.17240473628044128,0.9382157921791077,4.311553955078125,0.7273039221763611
0.1697893887758255,0.9391300082206726,4.324057579040527,0.7273738980293274
0.1675182431936264,0.9402474164962769,4.480549335479736,0.7257779836654663
0.1650635302066803,0.9410975575447083,4.546501159667969,0.7205633521080017
0.1628917157649994,0.9421080350875854,4.536227703094482,0.7254070043563843
0.1604466438293457,0.9426747560501099,4.720780849456787,0.7242380976676941
0.15860970318317413,0.9436371326446533,4.739764213562012,0.7287458181381226
0.1567133665084839,0.9438135623931885,4.779143333435059,0.7260859608650208
0.15489798784255981,0.9446262121200562,4.850207805633545,0.7266809344291687
0.15308605134487152,0.9455404877662659,5.006513595581055,0.7246370911598206
0.15127032995224,0.9460804462432861,4.936192512512207,0.720913290977478
0.14956901967525482,0.9467487931251526,5.054885387420654,0.7238601446151733
0.14817136526107788,0.9472353458404541,5.120482444763184,0.7255260348320007
0.14650538563728333,0.9481121301651001,5.153126239776611,0.7270169258117676
0.1452178657054901,0.9484489560127258,5.095367431640625,0.7263519763946533
0.14358265697956085,0.9489515423774719,5.247326374053955,0.7208713293075562
0.14235621690750122,0.9494220614433289,5.219122886657715,0.725225031375885
0.14107659459114075,0.9499085545539856,5.343560695648193,0.7230201959609985
0.1397610753774643,0.9503951072692871,5.386139869689941,0.7243220806121826
0.13850635290145874,0.9509992599487305,5.4532470703125,0.7218932509422302
0.13720007240772247,0.9516675472259521,5.560481548309326,0.7237831354141235
0.1361638605594635,0.951737105846405,5.587264060974121,0.7233631610870361
0.13504256308078766,0.9524428248405457,5.484665870666504,0.7240840792655945
0.13401426374912262,0.9527903199195862,5.619190216064453,0.7246580719947815
0.133067786693573,0.9530897736549377,5.643590927124023,0.724350094795227
0.1318487823009491,0.9535548686981201,5.633620262145996,0.7220402359962463
0.1308973729610443,0.9541911482810974,5.679564476013184,0.7234121561050415
0.12986886501312256,0.9546776413917542,5.707330226898193,0.7250920534133911
