loss,accuracy,val_loss,val_accuracy
0.8330544233322144,0.6965810656547546,0.574694037437439,0.7958963513374329
0.5253680348396301,0.8008037805557251,0.49264344573020935,0.8129349946975708
0.47449439764022827,0.8125351071357727,0.46933090686798096,0.8089752793312073
0.44483599066734314,0.8228480219841003,0.4308615028858185,0.8559515476226807
0.42406347393989563,0.8292899131774902,0.42501455545425415,0.8302136063575745
0.4044378995895386,0.8384208679199219,0.40854576230049133,0.8326733708381653
0.38868656754493713,0.84577876329422,0.41357889771461487,0.8310534954071045
0.3729620575904846,0.8509500026702881,0.3844972252845764,0.8430525660514832
0.3593566119670868,0.855205237865448,0.3711208403110504,0.8507319688796997
0.3486486077308655,0.8612925410270691,0.3832346200942993,0.8438324928283691
0.33704379200935364,0.866493284702301,0.3602469861507416,0.8529517650604248
0.32504144310951233,0.8729351758956909,0.34265658259391785,0.8640508651733398
0.31469711661338806,0.8756833672523499,0.3279425799846649,0.8771898150444031
0.30423566699028015,0.880854606628418,0.32347604632377625,0.8736501336097717
0.2956559360027313,0.8839277625083923,0.3173600137233734,0.8845692276954651
0.28800585865974426,0.8869418501853943,0.31689316034317017,0.8721502423286438
0.28190410137176514,0.88921719789505,0.3116585910320282,0.872090220451355
0.27376464009284973,0.8933837413787842,0.32205793261528015,0.8674706220626831
0.2670687437057495,0.8970479369163513,0.3250883221626282,0.8675305843353271
0.25978028774261475,0.8995596766471863,0.3090750575065613,0.875029981136322
0.2548442482948303,0.9006826281547546,0.29431065917015076,0.8844492435455322
0.24888506531715393,0.905587911605835,0.29495540261268616,0.882409393787384
0.24630995094776154,0.9064448475837708,0.2896890342235565,0.8883489370346069
0.23782111704349518,0.9099612832069397,0.28178709745407104,0.8896688222885132
0.2325001358985901,0.9134186506271362,0.2918975353240967,0.8830093741416931
0.22880932688713074,0.914777934551239,0.27327778935432434,0.894228458404541
0.2228277176618576,0.9147188067436218,0.27969080209732056,0.8907487392425537
0.21921636164188385,0.9167282581329346,0.2657913565635681,0.8982481360435486
0.21402423083782196,0.9197423458099365,0.27615100145339966,0.890568733215332
0.2079596370458603,0.9213675856590271,0.27549484372138977,0.8920086622238159
0.20592251420021057,0.9223427176475525,0.2695713937282562,0.8955483436584473
0.2003166228532791,0.926893413066864,0.28296658396720886,0.8923085927963257
0.19636590778827667,0.9267160892486572,0.2693386673927307,0.895788311958313
0.19352656602859497,0.9282231330871582,0.26167619228363037,0.9008879065513611
0.19256938993930817,0.9299666285514832,0.26112258434295654,0.9029277563095093
0.18695570528507233,0.9316509366035461,0.28170856833457947,0.8931485414505005
0.1821153461933136,0.9336898922920227,0.2592845559120178,0.9016678929328918
0.18119004368782043,0.9329807162284851,0.25834184885025024,0.9035277366638184
0.17851807177066803,0.9352560639381409,0.25402742624282837,0.9044276475906372
0.1759280264377594,0.9359948039054871,0.2492356151342392,0.9125270247459412
0.17090849578380585,0.9382110238075256,0.25329452753067017,0.9064674973487854
0.16678369045257568,0.9384474158287048,0.2639700770378113,0.9053875803947449
0.16835202276706696,0.9391862154006958,0.2463279366493225,0.9100672006607056
0.16477929055690765,0.9404568672180176,0.2582385838031769,0.905327558517456
0.16212601959705353,0.941018283367157,0.25012314319610596,0.9067674875259399
0.15930505096912384,0.9425844550132751,0.24270635843276978,0.9110271334648132
0.1558951437473297,0.942939043045044,0.25898227095603943,0.9058675169944763
0.15525662899017334,0.9442983269691467,0.2445942461490631,0.9101871848106384
0.15359483659267426,0.9449188709259033,0.249246746301651,0.9095272421836853
0.15121552348136902,0.9463372826576233,0.2578498423099518,0.9106671214103699
0.14729642868041992,0.9475488066673279,0.25075894594192505,0.9101271629333496
0.145117849111557,0.9473419785499573,0.2520156502723694,0.9086273312568665
0.14510424435138702,0.9476374983787537,0.2492113560438156,0.9102472066879272
0.1429762989282608,0.9487603902816772,0.2539660930633545,0.9109071493148804
0.1418258398771286,0.9492331743240356,0.23742404580116272,0.9160667061805725
